采集日期,采集时间,设备ID,段落序号,向下镜头视频链接,向前镜头视频链接,session_id,filesize,原始上送时长,任务描述,无效时长,算法端可接受时长,审批人,审批状态,时间标注信息,无效片段标记时长,有效片段标记时长,无效片段标记原因,NOTE,操作员姿态,头部移动,向下摄像头手部位置,向前摄像头手部位置,has_tool_use,has_tool_use_significant,其余数据标签,LET PT,Unnamed: 27,肇庆审核
2026-03-07,16:00:05,5683,3,http://localhost:8082/faster?path=5683/session_20260307_080005_447669/segments/5683-down_sbs_0003.mp4,http://localhost:8082/faster?path=5683/session_20260307_080005_447669/segments/5683-front_sbs_0003.mp4,session_20260307_080005_447669,1200.32 MB,10.0,分类坚果/豆子,9.99,0.01,陈均瑶,已审批-无效片段过长,"[{""start"":0.56,""end"":600,""name"":""手出画面"",""type"":""invalid"",""duration"":599.44}]",9.99,0.0,手出画面(9.99),,坐姿,头部自然移动,手部位置居中,手部在区间内,否,否,,,,
2026-03-07,16:00:05,5683,4,http://localhost:8082/faster?path=5683/session_20260307_080005_447669/segments/5683-down_sbs_0004.mp4,http://localhost:8082/faster?path=5683/session_20260307_080005_447669/segments/5683-front_sbs_0004.mp4,session_20260307_080005_447669,1200.39 MB,10.0,分类坚果/豆子,8.87,1.13,陈均瑶,已审批-无效片段过长,"[{""start"":0,""end"":532.28,""name"":""手出画面"",""type"":""invalid"",""duration"":532.28}]",8.87,0.0,手出画面(8.87),,坐姿,头部自然移动,手部出画面,手部在区间内,否,否,,,,
2026-03-07,16:00:05,5683,5,http://localhost:8082/faster?path=5683/session_20260307_080005_447669/segments/5683-down_sbs_0005.mp4,http://localhost:8082/faster?path=5683/session_20260307_080005_447669/segments/5683-front_sbs_0005.mp4,session_20260307_080005_447669,1200.41 MB,10.0,分类坚果/豆子,7.01,2.99,陈均瑶,已审批-无效片段过长,"[{""start"":13.6,""end"":80.48,""name"":""手出画面"",""type"":""invalid"",""duration"":66.88000000000001},{""start"":246.52,""end"":600,""name"":""手出画面"",""type"":""invalid"",""duration"":353.48}]",7.01,0.0,手出画面(7.01),,坐姿,头部自然移动,手部出画面,手部在区间内,否,否,,,,
2026-03-07,16:00:05,5683,6,http://localhost:8082/faster?path=5683/session_20260307_080005_447669/segments/5683-down_sbs_0006.mp4,http://localhost:8082/faster?path=5683/session_20260307_080005_447669/segments/5683-front_sbs_0006.mp4,session_20260307_080005_447669,1200.35 MB,10.0,分类坚果/豆子,8.96,1.04,陈均瑶,已审批-无效片段过长,"[{""start"":0,""end"":537.72,""name"":""手出画面"",""type"":""invalid"",""duration"":537.72}]",8.96,0.0,手出画面(8.96),,坐姿,头部自然移动,手部出画面,手部在区间内,否,否,,,,
2026-03-07,16:00:05,5683,7,http://localhost:8082/faster?path=5683/session_20260307_080005_447669/segments/5683-down_sbs_0007.mp4,http://localhost:8082/faster?path=5683/session_20260307_080005_447669/segments/5683-front_sbs_0007.mp4,session_20260307_080005_447669,897.69 MB,7.5,分类坚果/豆子,7.48,0.02,陈均瑶,已审批-无效片段过长,"[{""start"":0,""end"":448.64,""name"":""手出画面"",""type"":""invalid"",""duration"":448.64}]",7.48,0.0,手出画面(7.48),,坐姿,头部自然移动,手部出画面,手部在区间内,否,否,,,,
2026-03-07,14:09:46,5683,0,http://localhost:8082/faster?path=5683/session_20260307_060946_486301/segments/5683-down_sbs_0000.mp4,http://localhost:8082/faster?path=5683/session_20260307_060946_486301/segments/5683-front_sbs_0000.mp4,session_20260307_060946_486301,1202.37 MB,10.0,分类坚果/豆子,9.06,0.94,陈均瑶,已审批-无效片段过长,"[{""start"":57.24,""end"":600.92,""name"":""手出画面"",""type"":""invalid"",""duration"":543.68}]",9.06,0.0,手出画面(9.06),,坐姿,头部自然移动,手部出画面,手部在区间内,否,否,,,,
2026-03-07,14:09:46,5683,2,http://localhost:8082/faster?path=5683/session_20260307_060946_486301/segments/5683-down_sbs_0002.mp4,http://localhost:8082/faster?path=5683/session_20260307_060946_486301/segments/5683-front_sbs_0002.mp4,session_20260307_060946_486301,1200.41 MB,10.0,分类坚果/豆子,7.87,2.13,陈均瑶,已审批-无效片段过长,"[{""start"":29.400000000000002,""end"":501.68,""name"":""手出画面"",""type"":""invalid"",""duration"":472.28000000000003}]",7.87,0.0,手出画面(7.87),,坐姿,头部自然移动,手部出画面,手部在区间内,否,否,,,,
2026-03-07,14:09:46,5683,3,http://localhost:8082/faster?path=5683/session_20260307_060946_486301/segments/5683-down_sbs_0003.mp4,http://localhost:8082/faster?path=5683/session_20260307_060946_486301/segments/5683-front_sbs_0003.mp4,session_20260307_060946_486301,1200.46 MB,10.0,分类坚果/豆子,9.16,0.84,陈均瑶,已审批-无效片段过长,"[{""start"":50.6,""end"":599.96,""name"":""手出画面"",""type"":""invalid"",""duration"":549.36}]",9.16,0.0,手出画面(9.16),,坐姿,头部自然移动,手部出画面,手部在区间内,否,否,,,,
2026-03-07,14:09:46,5683,4,http://localhost:8082/faster?path=5683/session_20260307_060946_486301/segments/5683-down_sbs_0004.mp4,http://localhost:8082/faster?path=5683/session_20260307_060946_486301/segments/5683-front_sbs_0004.mp4,session_20260307_060946_486301,1200.33 MB,10.0,分类坚果/豆子,9.87,0.13,陈均瑶,已审批-无效片段过长,"[{""start"":7.6000000000000005,""end"":599.96,""name"":""手出画面"",""type"":""invalid"",""duration"":592.36}]",9.87,0.0,手出画面(9.87),,坐姿,头部自然移动,手部出画面,手部在区间内,否,否,,,,
2026-03-07,14:09:46,5683,5,http://localhost:8082/faster?path=5683/session_20260307_060946_486301/segments/5683-down_sbs_0005.mp4,http://localhost:8082/faster?path=5683/session_20260307_060946_486301/segments/5683-front_sbs_0005.mp4,session_20260307_060946_486301,1200.41 MB,10.0,分类坚果/豆子,10.0,0.0,陈均瑶,已审批-无效片段过长,"[{""start"":0,""end"":599.96,""name"":""手出画面"",""type"":""invalid"",""duration"":599.96}]",10.0,0.0,手出画面(10.00),,坐姿,头部自然移动,手部位置居中,手部在区间内,否,否,,,,
2026-03-07,14:09:46,5683,6,http://localhost:8082/faster?path=5683/session_20260307_060946_486301/segments/5683-down_sbs_0006.mp4,http://localhost:8082/faster?path=5683/session_20260307_060946_486301/segments/5683-front_sbs_0006.mp4,session_20260307_060946_486301,517.98 MB,4.3,分类坚果/豆子,4.3,0.0,陈均瑶,已审批-无效片段过长,"[{""start"":0,""end"":258.6,""name"":""手出画面"",""type"":""invalid"",""duration"":258.6}]",4.31,0.0,手出画面(4.31),,坐姿,头部自然移动,手部位置居中,手部在区间内,否,否,,2026/4/3,batch3 批次7,
2026-03-07,11:01:28,5683,0,http://localhost:8082/faster?path=5683/session_20260307_030128_925971/segments/5683-down_sbs_0000.mp4,http://localhost:8082/faster?path=5683/session_20260307_030128_925971/segments/5683-front_sbs_0000.mp4,session_20260307_030128_925971,1202.35 MB,10.0,分类坚果/豆子,9.74,0.26,陈均瑶,已审批-无效片段过长,"[{""start"":16.36,""end"":600.92,""name"":""手出画面"",""type"":""invalid"",""duration"":584.56}]",9.74,0.0,手出画面(9.74),,坐姿,头部自然移动,手部出画面,手部在区间内,否,否,,,,
2026-03-07,11:01:28,5683,1,http://localhost:8082/faster?path=5683/session_20260307_030128_925971/segments/5683-down_sbs_0001.mp4,http://localhost:8082/faster?path=5683/session_20260307_030128_925971/segments/5683-front_sbs_0001.mp4,session_20260307_030128_925971,883.61 MB,7.4,分类坚果/豆子,7.35,0.05,陈均瑶,已审批-无效片段过长,"[{""start"":0.4,""end"":441.32,""name"":""手出画面"",""type"":""invalid"",""duration"":440.92}]",7.35,0.0,手出画面(7.35),,坐姿,头部自然移动,手部出画面,手部在区间内,否,否,,,,
2026-03-07,10:12:06,5683,0,http://localhost:8082/faster?path=5683/session_20260307_021206_474852/segments/5683-down_sbs_0000.mp4,http://localhost:8082/faster?path=5683/session_20260307_021206_474852/segments/5683-front_sbs_0000.mp4,session_20260307_021206_474852,1202.35 MB,10.0,分类坚果/豆子,10.0,0.0,陈均瑶,已审批-无效片段过长,"[{""start"":0.56,""end"":600.8000000000001,""name"":""手出画面"",""type"":""invalid"",""duration"":600.2400000000001}]",10.0,0.0,手出画面(10.00),,坐姿,头部自然移动,手部出画面,手部在区间内,否,否,,,,
2026-03-07,10:12:06,5683,1,http://localhost:8082/faster?path=5683/session_20260307_021206_474852/segments/5683-down_sbs_0001.mp4,http://localhost:8082/faster?path=5683/session_20260307_021206_474852/segments/5683-front_sbs_0001.mp4,session_20260307_021206_474852,1200.39 MB,10.0,分类坚果/豆子,10.0,0.0,陈均瑶,已审批-无效片段过长,"[{""start"":0,""end"":600,""name"":""手出画面"",""type"":""invalid"",""duration"":600}]",10.0,0.0,手出画面(10.00),,坐姿,头部自然移动,手部出画面,手部在区间内,否,否,,,,
2026-03-07,10:12:06,5683,2,http://localhost:8082/faster?path=5683/session_20260307_021206_474852/segments/5683-down_sbs_0002.mp4,http://localhost:8082/faster?path=5683/session_20260307_021206_474852/segments/5683-front_sbs_0002.mp4,session_20260307_021206_474852,1200.39 MB,10.0,分类坚果/豆子,10.0,0.0,陈均瑶,已审批-无效片段过长,"[{""start"":0,""end"":600,""name"":""手出画面"",""type"":""invalid"",""duration"":600}]",10.0,0.0,手出画面(10.00),,坐姿,头部自然移动,手部出画面,手部在区间内,否,否,,,,
2026-03-07,10:12:06,5683,3,http://localhost:8082/faster?path=5683/session_20260307_021206_474852/segments/5683-down_sbs_0003.mp4,http://localhost:8082/faster?path=5683/session_20260307_021206_474852/segments/5683-front_sbs_0003.mp4,session_20260307_021206_474852,1200.42 MB,10.0,分类坚果/豆子,9.99,0.01,陈均瑶,已审批-无效片段过长,"[{""start"":0.56,""end"":599.96,""name"":""手出画面"",""type"":""invalid"",""duration"":599.4000000000001}]",9.99,0.0,手出画面(9.99),,坐姿,头部自然移动,手部出画面,手部在区间内,否,否,,,,
2026-03-07,10:12:06,5683,4,http://localhost:8082/faster?path=5683/session_20260307_021206_474852/segments/5683-down_sbs_0004.mp4,http://localhost:8082/faster?path=5683/session_20260307_021206_474852/segments/5683-front_sbs_0004.mp4,session_20260307_021206_474852,1014.91 MB,8.5,分类坚果/豆子,8.44,0.06,陈均瑶,已审批-无效片段过长,"[{""start"":0.44,""end"":507.12,""name"":""手出画面"",""type"":""invalid"",""duration"":506.68}]",8.44,0.0,手出画面(8.44),,坐姿,头部自然移动,手部出画面,手部在区间内,否,否,,,,
2026-03-07,14:02:04,d8db,6,http://localhost:8082/faster?path=d8db/session_20260307_060204_590604/segments/d8db-down_sbs_0006.mp4,http://localhost:8082/faster?path=d8db/session_20260307_060204_590604/segments/d8db-front_sbs_0006.mp4,session_20260307_060204_590604,175.22 MB,1.5,整理名片/会员卡/银行卡,1.46,0.04,郑棉,已审批-无效片段过长,"[{""start"":0,""end"":87.48,""name"":""未工作"",""type"":""invalid"",""duration"":87.48}]",1.46,0.0,未工作(1.46),未工作,坐姿,头部自然移动,手部位置偏下,手部在区间内,否,否,,,,
2026-03-07,15:07:20,d8db,0,http://localhost:8082/faster?path=d8db/session_20260307_070720_683638/segments/d8db-down_sbs_0000.mp4,http://localhost:8082/faster?path=d8db/session_20260307_070720_683638/segments/d8db-front_sbs_0000.mp4,session_20260307_070720_683638,1202.31 MB,10.0,整理名片/会员卡/银行卡,8.5,1.5,吴镔,已审批-无效片段过长,"[{""start"":91.04,""end"":600.92,""name"":""无意义动作"",""type"":""invalid"",""duration"":509.87999999999994}]",8.5,0.0,无意义动作(8.50),,坐姿,头部自然移动,手部位置居中,手部在区间内,否,否,,,,
2026-03-07,14:02:04,d8db,0,http://localhost:8082/faster?path=d8db/session_20260307_060204_590604/segments/d8db-down_sbs_0000.mp4,http://localhost:8082/faster?path=d8db/session_20260307_060204_590604/segments/d8db-front_sbs_0000.mp4,session_20260307_060204_590604,1202.41 MB,10.0,整理名片/会员卡/银行卡,9.65,0.35,吴镔,已审批-无效片段过长,"[{""start"":62.84,""end"":130.08,""name"":""手出画面"",""type"":""invalid"",""duration"":67.24000000000001},{""start"":148.56,""end"":600.92,""name"":""手出画面"",""type"":""invalid"",""duration"":452.35999999999996},{""start"":0,""end"":59.56,""name"":""手出画面"",""type"":""invalid"",""duration"":59.56}]",9.65,0.0,手出画面(9.65),,坐姿,头部自然移动,手部位置居中,手部在区间内,否,否,,,,
2026-03-07,13:01:04,d8db,0,http://localhost:8082/faster?path=d8db/session_20260307_050104_553228/segments/d8db-down_sbs_0000.mp4,http://localhost:8082/faster?path=d8db/session_20260307_050104_553228/segments/d8db-front_sbs_0000.mp4,session_20260307_050104_553228,1202.39 MB,10.0,整理名片/会员卡/银行卡,10.0,0.0,刘涛萌,已审批-无效片段过长,"[{""start"":0,""end"":600.88,""name"":""未按照规定动作操作"",""type"":""invalid"",""duration"":600.88}]",10.01,0.0,未按照规定动作操作(10.01),,坐姿,头部自然移动,手部位置居中,手部在区间内,否,否,,,,
2026-03-07,9:53:58,d8db,0,http://localhost:8082/faster?path=d8db/session_20260307_015358_293729/segments/d8db-down_sbs_0000.mp4,http://localhost:8082/faster?path=d8db/session_20260307_015358_293729/segments/d8db-front_sbs_0000.mp4,session_20260307_015358_293729,1202.44 MB,10.0,整理名片/会员卡/银行卡,10.0,0.0,刘涛萌,已审批-无效片段过长,"[{""start"":0,""end"":600.92,""name"":""未按照规定动作操作"",""type"":""invalid"",""duration"":600.92}]",10.02,0.0,未按照规定动作操作(10.02),,坐姿,头部自然移动,手部位置居中,手部在区间内,否,否,,,,
2026-03-07,8:49:47,d8db,0,http://localhost:8082/faster?path=d8db/session_20260307_004947_326508/segments/d8db-down_sbs_0000.mp4,http://localhost:8082/faster?path=d8db/session_20260307_004947_326508/segments/d8db-front_sbs_0000.mp4,session_20260307_004947_326508,1202.38 MB,10.0,整理名片/会员卡/银行卡,10.0,0.0,刘涛萌,已审批-无效片段过长,"[{""start"":0,""end"":600.88,""name"":""未按照规定动作操作"",""type"":""invalid"",""duration"":600.88}]",10.01,0.0,未按照规定动作操作(10.01),,坐姿,头部自然移动,手部位置居中,手部在区间内,否,否,,,,
2026-03-07,15:07:20,d8db,1,http://localhost:8082/faster?path=d8db/session_20260307_070720_683638/segments/d8db-down_sbs_0001.mp4,http://localhost:8082/faster?path=d8db/session_20260307_070720_683638/segments/d8db-front_sbs_0001.mp4,session_20260307_070720_683638,1200.46 MB,10.0,整理名片/会员卡/银行卡,10.0,0.0,陈均瑶,已审批-无效片段过长,"[{""start"":0,""end"":599.96,""name"":""未工作"",""type"":""invalid"",""duration"":599.96}]",10.0,0.0,未工作(10.00),,坐姿,头部自然移动,手部位置居中,手部在区间内,否,否,,2026/4/3,batch5 批次4,
2026-03-07,15:07:20,d8db,2,http://localhost:8082/faster?path=d8db/session_20260307_070720_683638/segments/d8db-down_sbs_0002.mp4,http://localhost:8082/faster?path=d8db/session_20260307_070720_683638/segments/d8db-front_sbs_0002.mp4,session_20260307_070720_683638,1200.37 MB,10.0,整理名片/会员卡/银行卡,9.99,0.01,陈均瑶,已审批-无效片段过长,"[{""start"":0.56,""end"":599.96,""name"":""未工作"",""type"":""invalid"",""duration"":599.4000000000001}]",9.99,0.0,未工作(9.99),,坐姿,头部自然移动,手部位置居中,手部在区间内,否,否,,2026/4/3,batch5 批次4,
2026-03-07,15:07:20,d8db,3,http://localhost:8082/faster?path=d8db/session_20260307_070720_683638/segments/d8db-down_sbs_0003.mp4,http://localhost:8082/faster?path=d8db/session_20260307_070720_683638/segments/d8db-front_sbs_0003.mp4,session_20260307_070720_683638,1200.38 MB,10.0,整理名片/会员卡/银行卡,10.0,0.0,陈均瑶,已审批-无效片段过长,"[{""start"":0,""end"":599.96,""name"":""手出画面"",""type"":""invalid"",""duration"":599.96}]",10.0,0.0,手出画面(10.00),,坐姿,头部自然移动,手部出画面,手部在区间内,否,否,,,,
2026-03-07,15:07:20,d8db,4,http://localhost:8082/faster?path=d8db/session_20260307_070720_683638/segments/d8db-down_sbs_0004.mp4,http://localhost:8082/faster?path=d8db/session_20260307_070720_683638/segments/d8db-front_sbs_0004.mp4,session_20260307_070720_683638,1200.39 MB,10.0,整理名片/会员卡/银行卡,7.73,2.27,陈均瑶,已审批-无效片段过长,"[{""start"":1.6400000000000001,""end"":2.04,""name"":"""",""type"":""invalid"",""duration"":0.4},{""start"":0,""end"":28.72,""name"":""未工作"",""type"":""invalid"",""duration"":28.72},{""start"":31,""end"":164.96,""name"":""手出画面"",""type"":""invalid"",""duration"":133.96},{""start"":247.6,""end"":548.84,""name"":""手出画面"",""type"":""invalid"",""duration"":301.24}]",7.73,0.0,"未工作(0.48),手出画面(7.25)",,坐姿,头部自然移动,手部出画面,手部在区间内,否,否,,,,
2026-03-07,15:07:20,d8db,5,http://localhost:8082/faster?path=d8db/session_20260307_070720_683638/segments/d8db-down_sbs_0005.mp4,http://localhost:8082/faster?path=d8db/session_20260307_070720_683638/segments/d8db-front_sbs_0005.mp4,session_20260307_070720_683638,485.09 MB,4.0,整理名片/会员卡/银行卡,2.57,1.43,陈均瑶,已审批-无效片段过长,"[{""start"":10.120000000000001,""end"":60.04,""name"":""未工作"",""type"":""invalid"",""duration"":49.92},{""start"":53.800000000000004,""end"":69.64,""name"":""手出画面"",""type"":""invalid"",""duration"":15.839999999999996},{""start"":146.16,""end"":240.64000000000001,""name"":""手出画面"",""type"":""invalid"",""duration"":94.48000000000002}]",2.57,0.0,"未工作(0.83),手出画面(1.84)",,坐姿,头部自然移动,手部出画面,手部在区间内,否,否,,,,
